ensembl_gene_id	hgnc_symbol	entrezgene_id	gene_length
ENSG00000297343		NA	525.25
ENSG00000109705	NKX3-2	579	2259
ENSG00000297375		NA	508
ENSG00000287370		NA	695.444444444444
ENSG00000167380	ZNF226	7769	1208.10526315789
ENSG00000258718	LINC02311	NA	950.4
ENSG00000038219	BOD1L1	259282	4719.16666666667
ENSG00000229189	UQCRHP1	NA	274
ENSG00000224929	HLA-DPA3	NA	229
ENSG00000224894	GPR53P	NA	791
ENSG00000294784		NA	691
ENSG00000236871	LINC00106	751580	623.5
ENSG00000206484	NRM	11270	1362.44444444444
ENSG00000258727	AP1G2-AS1	102724814	1428.66666666667
ENSG00000294818		NA	929
ENSG00000297424		NA	470.5
ENSG00000294846		NA	481
ENSG00000229563	LINC01204	101927528	1131.7
ENSG00000157306	ZFHX2-AS1	NA	1207.5
ENSG00000055163	CYFIP2	26999	1838.64
ENSG00000282843		NA	1228
ENSG00000142623	PADI1	29943	2430
ENSG00000297550		NA	657
ENSG00000297584		NA	623
ENSG00000293464		NA	1876.46153846154
ENSG00000297605		NA	477
ENSG00000297641		NA	409.333333333333
ENSG00000265469	POLR3KP2	NA	325
ENSG00000297657		NA	468
ENSG00000264860		NA	588
ENSG00000261435		NA	704.833333333333
ENSG00000180616	SSTR2	6752	4107.5
ENSG00000297686		NA	756.272727272727
ENSG00000224879		NA	491
ENSG00000286227		NA	1302
ENSG00000166685	COG1	9382	1239.55555555556
ENSG00000229385	CTNNA2-AS1	NA	1594
ENSG00000297693		NA	579
ENSG00000277171		NA	978
ENSG00000297705		NA	1172.25
ENSG00000198561	CTNND1	1500	5033.44230769231
ENSG00000230237	GNA13P1	NA	588
ENSG00000252031	RNU6-561P	NA	102
ENSG00000266436	MIR4264	100422888	66
ENSG00000276917	MIR8080	102465877	89
ENSG00000297719		NA	737
ENSG00000224731		NA	486
ENSG00000223427	RBM7P1	NA	708
ENSG00000259110	LINC02304	NA	980.875
ENSG00000154485	MMP21	118856	1565.5
ENSG00000297726		NA	1315.14285714286
ENSG00000162951	LRRTM1	347730	1999.14285714286
ENSG00000134153	EMC7	56851	690.75
ENSG00000297727		NA	882
ENSG00000236091	LINC02243	340581	763
ENSG00000258694	LINC02319	NA	694.166666666667
ENSG00000237031		NA	506.090909090909
ENSG00000142619	PADI3	51702	3189
ENSG00000297744		NA	659.2
ENSG00000259023	LINC00524	NA	651.052631578947
ENSG00000188690	UROS	7390	1238.31818181818
ENSG00000297768		NA	958
ENSG00000297788		NA	609
ENSG00000297813		NA	964
ENSG00000297828		NA	497
ENSG00000258903		NA	1264.2
ENSG00000297845		NA	1013
ENSG00000206439	TNF	7124	1676
ENSG00000297847		NA	913
ENSG00000066032	CTNNA2	1496	1740.10526315789
ENSG00000297873		NA	342.25
ENSG00000294881		NA	766.529411764706
ENSG00000243094	RPL32P2	NA	404
ENSG00000182405	PGBD4	161779	6604
ENSG00000297976		124905215	1365
ENSG00000298012		NA	911
ENSG00000298034		NA	399
ENSG00000298059		NA	367
ENSG00000134152	KATNBL1	79768	954.117647058824
ENSG00000286523		NA	2135
ENSG00000230150		102725019	359.666666666667
ENSG00000277728		NA	464
ENSG00000258498	DIO3OS	64150	1089.16071428571
ENSG00000224355	MICG	NA	132
ENSG00000141219	MTNAP1	55028	2135.11111111111
ENSG00000236122	UBQLN1P1	NA	1169
ENSG00000206437	LTB	4050	819.333333333333
ENSG00000298103		NA	1050
ENSG00000266634	MIR3972	100616188	87
ENSG00000199459		NA	110
ENSG00000229491		NA	896.166666666667
ENSG00000273264		NA	366
ENSG00000282057		NA	952.2
ENSG00000199934		124900422	77
ENSG00000298134		NA	598
ENSG00000298253		NA	887
ENSG00000142871	CCN1	3491	2030
ENSG00000260683		NA	934.5
ENSG00000266240	MIR5091	100847023	93
ENSG00000249148		NA	472
ENSG00000242209	RPL32P12	NA	405
ENSG00000298367		NA	620.909090909091
ENSG00000257121		NA	515
ENSG00000237774		NA	630
ENSG00000289532		NA	1826
ENSG00000289643		124900697	1122
ENSG00000206376	EHMT2	10919	2534.91666666667
ENSG00000184752	NDUFA12	55967	1121.15384615385
ENSG00000168412	MTNR1A	4543	4720.5
ENSG00000298409		NA	1221.28571428571
ENSG00000207155	RNY1P14	NA	108
ENSG00000248335		124900787	402
ENSG00000222613		NA	103
ENSG00000109436	TBC1D9	23158	2151.66666666667
ENSG00000298422		NA	376
ENSG00000289479		NA	851.483870967742
ENSG00000294890		NA	613
ENSG00000294901		NA	850
ENSG00000294908		NA	1400
ENSG00000289424		NA	913.625
ENSG00000226643		NA	318
ENSG00000294960		NA	570.5
ENSG00000295008		NA	286.5
ENSG00000234419	CICP13	NA	2789
ENSG00000258428		NA	466.5
ENSG00000276997		NA	449.833333333333
ENSG00000295095		NA	1077
ENSG00000266869		NA	1174.04347826087
ENSG00000265010		NA	321
ENSG00000222399	RNU6-791P	124906683	104
ENSG00000187959	CPSF4L	642843	961
ENSG00000267305		NA	372
ENSG00000235802	HCFC1-AS1	NA	822
ENSG00000022840	RNF10	9921	861.68
ENSG00000298502		NA	1482.6
ENSG00000298669		NA	828.75
ENSG00000143512	HHIPL2	79802	1163.5
ENSG00000298688		NA	318
ENSG00000298691		NA	612.666666666667
ENSG00000063978	RNF4	6047	1070.14285714286
ENSG00000179604	CDC42EP4	23580	1147.44444444444
ENSG00000128463	EMC4	51234	857.769230769231
ENSG00000298740		NA	439
ENSG00000298742		NA	858
ENSG00000298752		NA	626.6
ENSG00000298798		NA	634
ENSG00000224294	PINCR	101927501	851.111111111111
ENSG00000131115	ZNF227	7770	1362.53846153846
ENSG00000295130		NA	490.5
ENSG00000295154		NA	249
ENSG00000258481		NA	834
ENSG00000133193	VCF1	84923	1148.42857142857
ENSG00000295224		NA	263
ENSG00000229415	SFTA3	253970	1151.72727272727
ENSG00000298911		NA	644
ENSG00000290748		NA	641.923076923077
ENSG00000295274		NA	332
ENSG00000295280		NA	381
ENSG00000264354	MIR3134	100422990	74
ENSG00000263740	RN7SL4P	NA	295
ENSG00000235269	LINC02331	105370503	1879.83333333333
ENSG00000115271	GCA	25801	1199.1
ENSG00000143498	TAF1A	9015	1315.42857142857
ENSG00000295290		NA	955
ENSG00000291054		NA	1062.48275862069
ENSG00000295295		NA	1470.66666666667
ENSG00000012171	SEMA3B	7869	2069.73333333333
ENSG00000289442		NA	600
ENSG00000258661		105370455	1866.33333333333
ENSG00000295303		NA	694.4
ENSG00000279570		NA	714
ENSG00000252391	RNU6-638P	NA	104
ENSG00000267355	RPL9P29	NA	593
ENSG00000267601		NA	367
ENSG00000259468		NA	387
ENSG00000259868		102723670	940.846153846154
ENSG00000207091		NA	101
ENSG00000259904	ACTG1P15	NA	1063
ENSG00000221649	MIR1233-1	100302160	82
ENSG00000260639		NA	338
ENSG00000183077	AFMID	125061	811.866666666667
ENSG00000261081		NA	970
ENSG00000279092		NA	4824
ENSG00000260275		NA	310
ENSG00000065609	SNAP91	9892	2017.77272727273
ENSG00000140526	ABHD2	11057	1573.3
ENSG00000279103		NA	1897
ENSG00000295321		NA	744
ENSG00000130948	HSD17B3	3293	888.9
ENSG00000225680		NA	875.857142857143
ENSG00000159915	ZNF233	353355	1783.5
ENSG00000295328		NA	1206
ENSG00000295341		NA	1328.25
ENSG00000295346		NA	938
ENSG00000258572	SYNE3-AS1	101929107	1015
ENSG00000258994	LINC02309	105370607	368.25
ENSG00000197176	LINC02291	NA	1326.16129032258
ENSG00000213022	KLK9	284366	1042
ENSG00000212312	RNA5SP109	NA	116
ENSG00000287501		105370650	683
ENSG00000249163	PRPF39-DT	105370474	852
ENSG00000055332	EIF2AK2	5610	6427.85714285714
ENSG00000129451	KLK10	5655	1939.16666666667
ENSG00000295511		NA	1774
ENSG00000298984		NA	488.333333333333
ENSG00000258038	LINC02327	102724917	967.825396825397
ENSG00000258038	LINC02327	107984685	967.825396825397
ENSG00000299029		NA	1148.8
ENSG00000299048		NA	588
ENSG00000299057		NA	505.5
ENSG00000235304	LINC01281	286442	1096.66666666667
ENSG00000212657	KRTAP16-1	100505753	1610
ENSG00000189051	RNF222	643904	2928
ENSG00000187997	C17orf99	100141515	914.666666666667
ENSG00000290806		NA	591
ENSG00000299125		NA	482
ENSG00000154305	MIA3	375056	1959.27272727273
ENSG00000214978	GSG1L2	644070	2668
ENSG00000285756		NA	1230.50561797753
ENSG00000167699	GLOD4	51031	937.222222222222
ENSG00000239151	RNU7-195P	NA	62
ENSG00000259699	HMGB1P8	NA	949
ENSG00000167757	KLK11	11012	991.363636363636
ENSG00000075415	SLC25A3	5250	2104.6875
ENSG00000259948		NA	678
ENSG00000140522	RLBP1	6017	849.5
ENSG00000104313	EYA1	2138	2601.25
ENSG00000285269		NA	2644
ENSG00000290180		NA	603
ENSG00000207276	RNU6-1160P	NA	104
ENSG00000184178	SCFD2	152579	1970.66666666667
ENSG00000130958	SLC35D2	11046	1359.5
ENSG00000275101	MIR6766	102466983	72
ENSG00000279708		NA	1537
ENSG00000295540		NA	393
ENSG00000287717		NA	1265
ENSG00000284329	MIR9-3	407051	90
ENSG00000258107		NA	700.782608695652
ENSG00000207385	RNU6-310P	NA	107
ENSG00000072201	LNX1	84708	1379.22222222222
ENSG00000295570		NA	605.666666666667
ENSG00000295617		NA	1184.5
ENSG00000295656		NA	1292
ENSG00000295665		NA	408
ENSG00000259319	JDP2-AS1	NA	1318.57142857143
ENSG00000295711		NA	488
ENSG00000289918		NA	654
ENSG00000259719	LINC02284	102723699	1305.1875
ENSG00000283848	MIR6872	102465526	62
ENSG00000179564	LSMEM2	132228	1434
ENSG00000206289	RXRB	6257	1652.83333333333
ENSG00000265092	MIR4484	100616327	83
ENSG00000107949	BCCIP	56647	1393
ENSG00000289866		NA	1106
ENSG00000259483		NA	766.6
ENSG00000186792	HYAL3	8372	1250.14285714286
ENSG00000155393	HEATR3	55027	2007.3125
ENSG00000183914	DNAH2	146754	6655.33333333333
ENSG00000140199	SLC12A6	9990	3459.52380952381
ENSG00000295806		NA	235
ENSG00000165244	ZNF367	195828	3687
ENSG00000295850		105370619	341.5
ENSG00000258511	LINC02295	NA	1200.33333333333
ENSG00000186474	KLK12	43849	1000.25
ENSG00000258383		NA	512.8
ENSG00000295869		NA	757
ENSG00000173966	COMMD5P1	NA	675
ENSG00000295888		NA	540
ENSG00000249341		100506444	1605
ENSG00000295893		NA	567.333333333333
ENSG00000295903		NA	752
ENSG00000258667	HIF1A-AS3	NA	1217.28
ENSG00000249706		NA	835
ENSG00000238251	NSA2P7	NA	514
ENSG00000286835		NA	654
ENSG00000250815		NA	640
ENSG00000130956	HABP4	22927	2701.66666666667
ENSG00000229585	RPL21P44	NA	472
ENSG00000287534		NA	2825
ENSG00000251105		NA	224
ENSG00000250147	MORF4L2P1	NA	858
ENSG00000295909		NA	447.6
ENSG00000295916		NA	1067
ENSG00000295922		NA	558
ENSG00000243477	NAA80	24142	1140.71428571429
ENSG00000295956		NA	617
ENSG00000232258	TMEM114	283953	805.4
ENSG00000296012		NA	930.666666666667
ENSG00000145216	FIP1L1	81608	5166.56060606061
ENSG00000251602	MTA1-DT	100507437	1107.8
ENSG00000089876	DHX32	55760	2080.66666666667
ENSG00000081377	CDC14B	8555	2198.23076923077
ENSG00000296022		NA	790
ENSG00000229399		NA	445
ENSG00000296057		NA	748
ENSG00000272750		NA	2646
ENSG00000296068		NA	830.333333333333
ENSG00000206449	MICB	4277	1894.33333333333
ENSG00000186063	AIDA	64853	1755.16666666667
ENSG00000296075		NA	706.5
ENSG00000237653	PERPP1	NA	478
ENSG00000286431		NA	1133.90909090909
ENSG00000232353		NA	579
ENSG00000296081		NA	669.5
ENSG00000296087		NA	717
ENSG00000246223	LINC01550	388011	1013.6
ENSG00000287178		NA	976
ENSG00000222583	RN7SKP222	NA	315
ENSG00000231383	FGF12-AS1	100873986	567.5
ENSG00000240424		NA	576
ENSG00000268390		NA	443
ENSG00000111269	CREBL2	1389	2218.5
ENSG00000103034	NDRG4	65009	1139.78181818182
ENSG00000235437	LINC01278	92249	1668.2641509434
ENSG00000167759	KLK13	26085	1144.77777777778
ENSG00000230126	FGF12-AS2	100873987	580
ENSG00000226709	FGF12-AS3	100873988	291
ENSG00000238902		124906347	104
ENSG00000271215	RPL21P136	NA	396
ENSG00000200184	RNU1-20P	NA	162
ENSG00000275963		NA	775
ENSG00000183150	GPR19	2842	1208
ENSG00000090520	DNAJB11	51726	3288
ENSG00000277371		NA	282
ENSG00000296169		NA	557
ENSG00000222629	RNU2-42P	NA	113
ENSG00000259093		NA	789.5
ENSG00000178878	APOLD1	81575	2545.6
ENSG00000203780	FANK1	92565	927.7
ENSG00000296192		NA	837
ENSG00000296230		NA	463.5
ENSG00000296245		NA	997
ENSG00000296264		NA	124
ENSG00000296267		NA	357
ENSG00000296288		NA	324
ENSG00000206457	CCHCR1	54535	1070.5
ENSG00000288044		NA	611.333333333333
ENSG00000207983	MIR613	693198	95
ENSG00000270296	STX8P1	NA	355
ENSG00000213782	DDX47	51202	1214.91666666667
ENSG00000133195	SLC39A11	201266	884.529411764706
ENSG00000162819	BROX	148362	2086.77777777778
ENSG00000296360		NA	383
ENSG00000296402		NA	581
ENSG00000296419		NA	454
ENSG00000257831		NA	726
ENSG00000154743	TSEN2	80746	2407.36842105263
ENSG00000258913	LINC02691	145195	616.375
ENSG00000289870		NA	704.777777777778
ENSG00000296533		NA	1076
ENSG00000288459		NA	944
ENSG00000296585		NA	535
ENSG00000234016	GNG10P1	NA	199
ENSG00000233409	FANK1-AS1	101410540	428
ENSG00000296586		NA	720.5
ENSG00000222740	RNA5SP328	NA	109
ENSG00000273413		NA	465
ENSG00000275198	LINC02960	NA	2242.33333333333
ENSG00000226899		NA	830
ENSG00000299352		NA	1570
ENSG00000199466		NA	102
ENSG00000165660	ABRAXAS2	23172	2955
ENSG00000289365		NA	1376
ENSG00000258784		NA	805.5
ENSG00000285826		NA	724.5
ENSG00000290713		NA	681
ENSG00000285664		NA	1528.75
ENSG00000077232	DNAJC10	54431	14717.2916666667
ENSG00000207494		NA	105
ENSG00000214807	NPM1P31	NA	764
ENSG00000273599		NA	5428
ENSG00000129437	KLK14	43847	1082.33333333333
ENSG00000175029	CTBP2	1488	2031.64285714286
ENSG00000296668		NA	524
ENSG00000299522		NA	575
ENSG00000258793		NA	2044
ENSG00000299659		NA	395
ENSG00000296705		NA	443
ENSG00000299685		NA	1263
ENSG00000183318	SPDYE4	388333	1167
ENSG00000296722		NA	1160.6
ENSG00000299699		NA	529.666666666667
ENSG00000296739		NA	760
ENSG00000286085		NA	882
ENSG00000296765		NA	946
ENSG00000296771		NA	814
ENSG00000258556	LINC02322	NA	559.5
ENSG00000142544	CTU1	90353	2126
ENSG00000296780		NA	770
ENSG00000254718		101927702	778.3
ENSG00000299734		NA	711
ENSG00000299742		NA	872
ENSG00000055483	USP36	57602	2007.96
ENSG00000129450	SIGLEC9	27180	1422
ENSG00000288595		NA	865.444444444444
ENSG00000258399	MIR493HG	NA	1210.5
ENSG00000296806		NA	348
ENSG00000299780		NA	629
ENSG00000296828		NA	919
ENSG00000258537	FRMD6-AS2	145438	1021.8
ENSG00000258537	FRMD6-AS2	100874185	1021.8
ENSG00000293448		NA	2028.66666666667
ENSG00000242329		NA	276
ENSG00000231313	CLIC1P1	NA	724
ENSG00000244585	RPL12P33	NA	492
ENSG00000257126	FOXG1-AS1	NA	1254.5
ENSG00000174437	ATP2A2	488	2850.25
ENSG00000299816		NA	651.25
ENSG00000234523	NDUFB1P2	NA	176
ENSG00000299839		NA	544
ENSG00000168995	SIGLEC7	27036	951
ENSG00000299900		NA	372
ENSG00000288679		NA	4064
ENSG00000299918		NA	112
ENSG00000232430	RPL31P15	NA	338
ENSG00000212404		NA	98
ENSG00000207178	RNU6-1122P	NA	107
ENSG00000225964	NRIR	NA	1120
ENSG00000164010	ERMAP	114625	1973.22222222222
ENSG00000230317	LINC01284	NA	926.177777777778
ENSG00000296920		NA	449
ENSG00000230246	SPATA31C1	441452	1715
ENSG00000296926		NA	493
ENSG00000134321	RSAD2	91543	2625.22222222222
ENSG00000296937		NA	866.923076923077
ENSG00000213328		NA	900
ENSG00000164050	PLXNB1	5364	1913.10526315789
ENSG00000253869	PIGFP1	NA	653
ENSG00000252224	RNU4ATAC15P	NA	126
ENSG00000176510	OR10AC1	NA	2898
ENSG00000178187	ZNF454	285676	1781.33333333333
ENSG00000273142	LINC02604	NA	3441
ENSG00000122711	SPINK4	27290	466
ENSG00000196329	GIMAP5	55340	1675.14285714286
ENSG00000296947		NA	400
ENSG00000186615	KTN1-AS1	100129075	1413.5
ENSG00000107262	BAG1	573	1211.81818181818
ENSG00000290107		NA	1139
ENSG00000288973		NA	3048
ENSG00000271947		NA	578
ENSG00000128534	LSM8	51691	4656
ENSG00000151692	RNF144A	9781	1364
ENSG00000254035		NA	674
ENSG00000296961		NA	1072.5
ENSG00000113262	GRM6	2916	4176.16666666667
ENSG00000296969		NA	495
ENSG00000296970		NA	840
ENSG00000296983		NA	318
ENSG00000297012		NA	497
ENSG00000297064		NA	184
ENSG00000297112		NA	725.625
ENSG00000226699		NA	184
ENSG00000206308	HLA-DRA	3122	898
ENSG00000275015		NA	244
ENSG00000227642	AGPAT1	10554	2029.125
ENSG00000184719	RNLS	55328	1799.25
ENSG00000267895		NA	371
ENSG00000258636	LRFN5-DT	NA	2048.66666666667
ENSG00000283128		NA	2824.92307692308
ENSG00000269681		NA	337
ENSG00000268336	SIGLEC20P	NA	1311
ENSG00000289903		NA	2177
ENSG00000297162		NA	1134
ENSG00000297163		NA	479
ENSG00000297171		NA	626
ENSG00000180139	ACTA2-AS1	NA	1186.5
ENSG00000257869		NA	661.428571428571
ENSG00000254158		NA	847
ENSG00000269253	SIGLEC21P	NA	1010
ENSG00000234284	ZNF879	345462	1259.5
ENSG00000146910	CNPY1	285888	2058.8
ENSG00000289436		NA	1613
ENSG00000105383	CD33	945	1693.42857142857
ENSG00000259138		NA	512.75
ENSG00000232110		NA	551.888888888889
ENSG00000273565		NA	1226
ENSG00000162929	SANBR	84542	2503.45454545455
ENSG00000259004	LINC02285	101929422	992
ENSG00000228938	SNRPD2P1	NA	354
ENSG00000288302		NA	702.5
ENSG00000287150		NA	1037
ENSG00000222451	RN7SKP143	NA	310
ENSG00000224750		NA	1234.66666666667
ENSG00000297421		NA	664
ENSG00000206506	HLA-G	3135	1324.71428571429
ENSG00000297427		NA	998
ENSG00000177932	ZNF354C	30832	5893
ENSG00000238291		NA	831
ENSG00000226245	ZNF32-AS1	414197	434
ENSG00000297446		105370505	668
ENSG00000271173	SPRING1P1	NA	512
ENSG00000224162	UQCRHP3	NA	251
ENSG00000223746	ELOCP30	NA	299
ENSG00000292986		503639	1236.075
ENSG00000226790	HNRNPA3P1	NA	1139
ENSG00000230534		NA	580.333333333333
ENSG00000164011	ZNF691	51058	1571.11111111111
ENSG00000288792		NA	637
ENSG00000136295	TTYH3	80727	2916.28571428571
ENSG00000108100	CCNY	219771	2208
ENSG00000253144		NA	515
ENSG00000087116	ADAMTS2	9509	3225.33333333333
ENSG00000086065	CHMP5	51510	1478
ENSG00000233708		NA	1962
ENSG00000225099	ATP6V1E1P1	NA	681
ENSG00000284138	ATP6V0CP4	NA	440
ENSG00000207256	RNU6-880P	NA	107
ENSG00000283136		NA	89
ENSG00000277513		NA	412
ENSG00000142549	IGLON5	402665	3347
ENSG00000276956	RN7SL769P	NA	295
ENSG00000170473	PYM1	84305	854.428571428571
ENSG00000154309	DISP1	84976	1952.5
ENSG00000200544		NA	87
ENSG00000137076	TLN1	7094	2501.33333333333
ENSG00000186806	VSIG10L	147645	2993
ENSG00000213413	PVRIG	79037	1087.33333333333
ENSG00000185664	PMEL	6490	1123
ENSG00000105379	ETFB	2109	1688.8
ENSG00000236120	LINC03070	101928228	1015.6
ENSG00000286075	SMIM10L3	122526779	2220
ENSG00000136238	RAC1	5879	1625.55555555556
ENSG00000300004		NA	553
ENSG00000300069		NA	378
ENSG00000274769		NA	1383
ENSG00000286163		NA	907.461538461538
ENSG00000253979		NA	360
ENSG00000253617		NA	174
ENSG00000273302		NA	791
ENSG00000250674		NA	561
ENSG00000271146	BNIP3P45	NA	397
ENSG00000274716		NA	82
ENSG00000123609	NMI	9111	1089.75
ENSG00000269403		NA	551
ENSG00000146067	FAM193B	54540	1332.73684210526
ENSG00000291205		NA	1289
ENSG00000270647	TAF15	8148	1760.05555555556
ENSG00000268520		NA	473
ENSG00000300098		NA	1258
ENSG00000206284	WDR46	9277	912.7
ENSG00000160318	CLDND2	125875	655.333333333333
ENSG00000226967	HAUS4P1	NA	1145
ENSG00000300121		105373328	841.75
ENSG00000229570	GAPDHP58	NA	1006
ENSG00000297555		NA	1041
ENSG00000297577		NA	1142.33333333333
ENSG00000300140		NA	695.833333333333
ENSG00000203857	HSD3B1	3283	968.6
ENSG00000297583		NA	643
ENSG00000297595		NA	342
ENSG00000289844		NA	673.333333333333
ENSG00000297609		124903403	1481
ENSG00000297616		NA	684
ENSG00000300154		NA	490
ENSG00000259149		NA	764
ENSG00000300160		NA	700.75
ENSG00000259062	ACTN1-DT	161159	733
ENSG00000105374	NKG7	4818	566.6
ENSG00000300177		NA	570
ENSG00000297673		NA	505
ENSG00000287776		NA	1677
ENSG00000259001		NA	710
ENSG00000235706	DICER1-AS1	400242	1091.86956521739
ENSG00000147570	DNAJC5B	85479	1400.5
ENSG00000226310		NA	1163.42857142857
ENSG00000226443	GAPDHP32	NA	998
ENSG00000249798	HSD3BP3	NA	994
ENSG00000273312		NA	1960.5
ENSG00000239873	GAPDHP27	NA	1020
ENSG00000123610	TNFAIP6	7130	961.5
ENSG00000240244	GAPDHP33	NA	1013
ENSG00000177291	GJD4	219770	1649
ENSG00000260941	LINC00622	644242	1570
ENSG00000198857	HSD3BP5	NA	1132
ENSG00000105370	LIM2	3982	929.5
ENSG00000177283	FZD8	8325	4050
ENSG00000143067	ZNF697	90874	5579
ENSG00000284265	MIR4683	100616500	81
ENSG00000289934		NA	740
ENSG00000212743	LINC02656	NA	2447
ENSG00000300310		NA	485.75
ENSG00000065675	PRKCQ	5588	3191.66666666667
ENSG00000009950	MLXIPL	51085	2193.54545454545
ENSG00000300315		NA	522.466666666667
ENSG00000134240	HMGCS2	3158	1462.25
ENSG00000297710		NA	719
ENSG00000297734		NA	769
ENSG00000258752		NA	1058.8
ENSG00000297774		NA	469
ENSG00000297789		NA	521
ENSG00000297837		NA	293
ENSG00000300328		NA	482
ENSG00000297881		NA	1327.5
ENSG00000297883		NA	305
ENSG00000300338		NA	621
ENSG00000297899		NA	438.666666666667
ENSG00000283569	MIR4773-2	100616418	78
ENSG00000264684	MIR4773-1	100616392	78
ENSG00000242113	RN7SL124P	NA	285
ENSG00000297909		NA	344
ENSG00000297915		NA	350
ENSG00000232412	STAG2-AS1	NA	664.25
ENSG00000289968		NA	957
ENSG00000235785		NA	602.5
ENSG00000300464		NA	536
ENSG00000286607		NA	1105
ENSG00000290734		NA	1286
ENSG00000227170	TRPS1-AS1	125177374	402
ENSG00000258733	LINC02328	NA	1075.95454545455
ENSG00000250154	MICE	NA	1157
ENSG00000254225	BTF3P1	NA	495
ENSG00000300611		NA	697
ENSG00000232143	GNL1	2794	2084.8
ENSG00000262874	C19orf84	147646	1061.5
ENSG00000300720		NA	413
ENSG00000287806		NA	895.333333333333
ENSG00000300762		NA	584
ENSG00000156471	PTDSS1	9791	1867.66666666667
ENSG00000268144	NIFKP6	NA	845
ENSG00000289890		NA	1576.5
ENSG00000206458	PSORS1C1	170679	1077.16666666667
ENSG00000080345	RIF1	55183	5280.83333333333
ENSG00000224610		105373175	687.846153846154
ENSG00000258912	LINC02316	102724380	1191.27272727273
ENSG00000142512	SIGLEC10	89790	2012.90909090909
ENSG00000161944	ASGR2	433	1185.42857142857
ENSG00000134193	REG4	83998	1420
ENSG00000230193	MYL12BP3	NA	518
ENSG00000225023	HCG4P8	NA	979
ENSG00000298066		NA	376
ENSG00000298073		NA	784
ENSG00000300848		NA	515.5
ENSG00000206310	TSBP1	10665	1840.66666666667
ENSG00000287663		NA	1387
ENSG00000298099		NA	748
ENSG00000300880		NA	279
ENSG00000298101		NA	602
ENSG00000300913		NA	1037
ENSG00000298237		NA	651.666666666667
ENSG00000300926		NA	425.5
ENSG00000112851	ERBIN	55914	5316.23333333333
ENSG00000259083	PNN-AS1	123466206	540
ENSG00000300962		NA	625
ENSG00000286118		NA	1363
ENSG00000287156		124903317	1478.5
ENSG00000298281		NA	825
ENSG00000286123		NA	1275.33333333333
ENSG00000301008		NA	1083
ENSG00000228933		NA	1247.84090909091
ENSG00000258404	LINC02320	NA	1086.6
ENSG00000298369		NA	737
ENSG00000298374		NA	653.5
ENSG00000258512	LINC00239	145200	730
ENSG00000287833		NA	1385
ENSG00000288034		NA	755.5
ENSG00000298453		105370638	767
ENSG00000298589		NA	684
ENSG00000298659		105370599	604
ENSG00000258175	LINC02300	NA	1001.75
ENSG00000259077		NA	695
ENSG00000298836		NA	565
ENSG00000298954		NA	440.5
ENSG00000299005		NA	284
ENSG00000293497		NA	735.946428571429
ENSG00000180264	ADGRD2	347088	1814.125
ENSG00000224744	PSORS1C3	NA	593
ENSG00000204197	KIFC1	3833	1181.5
ENSG00000227205	PFN1P9	NA	433
ENSG00000226446	NOTCH2P1	NA	624
ENSG00000134249	ADAM30	11085	2983
ENSG00000301130		NA	376.5
ENSG00000301170		NA	707
ENSG00000204904	LINC01545	NA	819.833333333333
ENSG00000228867	NRM	11270	1362.44444444444
ENSG00000301267		NA	836
ENSG00000123374	CDK2	1017	1315.75
ENSG00000301275		NA	405
ENSG00000301283		NA	521
ENSG00000206305	HLA-DQA1	3117	1287.33333333333
ENSG00000131096	PYY	5697	796.333333333333
ENSG00000231937		NA	777
ENSG00000164051	CCDC51	79714	1233.33333333333
ENSG00000301333		NA	818
ENSG00000301355		NA	621
ENSG00000301433		NA	264.5
ENSG00000301466		NA	365
ENSG00000253663	NPM1P52	NA	846
ENSG00000148671	ADIRF	10974	609.75
ENSG00000271381	REXO1L9P	NA	2108
ENSG00000301494		NA	745.166666666667
ENSG00000273604	EPOP	100170841	3255
ENSG00000243050	RPL30P10	NA	337
ENSG00000136811	ODF2	4957	2083.59090909091
ENSG00000092621	PHGDH	26227	1329.08823529412
ENSG00000279119		NA	366
ENSG00000164761	TNFRSF11B	4982	1360
ENSG00000275238	MIR4734	100616203	70
ENSG00000275023	MLLT6	4302	2073.45454545455
ENSG00000301498		NA	558
ENSG00000301521		NA	768.8125
ENSG00000293605		NA	851
ENSG00000151303		NA	1725.42857142857
ENSG00000265795		NA	100
ENSG00000264866		NA	299
ENSG00000266132	SNORD32B	692092	84
ENSG00000265602		NA	161
ENSG00000265955		NA	111
ENSG00000264688		NA	252
ENSG00000278714		NA	414
ENSG00000264415		NA	303
ENSG00000264602		NA	92
ENSG00000265105		NA	102
ENSG00000278511		NA	68
ENSG00000278397		NA	76
ENSG00000275133		NA	104
ENSG00000301549		NA	423.090909090909
ENSG00000265896		NA	99
ENSG00000266886		NA	107
ENSG00000264556		NA	103
ENSG00000265920		NA	107
ENSG00000265732	SNORD48	26801	63
ENSG00000265156	SNORD52	26797	67
ENSG00000266035		NA	121
ENSG00000264153	SNORA38	677820	132
ENSG00000266295	SNORD117	692233	76
ENSG00000266646	SNORD84	692199	78
ENSG00000265852		NA	102
ENSG00000266375		NA	100
ENSG00000265278		NA	114
ENSG00000265071		NA	96
ENSG00000243336	HLA-J	NA	1073
ENSG00000232112	TMA7	51372	622.666666666667
ENSG00000223546	LINC00630	NA	1514.69014084507
ENSG00000290325		NA	1164.33333333333
ENSG00000293390		NA	5075
ENSG00000285402		NA	1128.25
